match_id,date,player_team,striker,batting_position,balls_faced,runs_scored,strike_rate,dots,singles,doubles,triples,fours,fives,sixes,dismissal_type,date_match,venue,team1,team2,stage,match_winner,player_of_the_match,margin,record_type,innings,bowler,runs_conceded,wickets_taken,dots_bowled,fours_conceded,sixes_conceded,bowling_team,opposition_team,overs_bowled,economy_rate
202502,2025-03-23,RR,Shubham Dubey,6.0,10.0,33.0,330.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,not out,"March 23,2025","Rajiv Gandhi International Stadium, Hyderabad",SRH,RR,League,SRH,Ishan Kishan,44 runs,batsman,,,,,,,,,,,
202502,2025-03-23,RR,Hetmyer,7.0,23.0,42.0,182.6086956521739,7.0,8.0,3.0,0.0,1.0,0.0,4.0,caught,"March 23,2025","Rajiv Gandhi International Stadium, Hyderabad",SRH,RR,League,SRH,Ishan Kishan,44 runs,batsman,,,,,,,,,,,
202502,2025-03-23,RR,Jofra Archer,8.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,not out,"March 23,2025","Rajiv Gandhi International Stadium, Hyderabad",SRH,RR,League,SRH,Ishan Kishan,44 runs,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Rohit,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Will Jacks,2.0,7.0,11.0,157.14285714285714,2.0,3.0,0.0,0.0,2.0,0.0,0.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Rickelton,3.0,7.0,13.0,185.7142857142857,3.0,1.0,0.0,0.0,3.0,0.0,0.0,bowled,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Suryakumar Yadav,4.0,26.0,29.0,111.53846153846156,11.0,9.0,3.0,0.0,2.0,0.0,1.0,stumped,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Tilak Varma,5.0,24.0,31.0,129.16666666666669,11.0,7.0,2.0,0.0,2.0,0.0,2.0,lbw,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Robin Minz,6.0,9.0,3.0,33.33333333333333,6.0,3.0,0.0,0.0,0.0,0.0,0.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Naman Dhir,7.0,12.0,17.0,141.66666666666669,1.0,7.0,3.0,0.0,1.0,0.0,0.0,bowled,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Santner,8.0,13.0,11.0,84.61538461538461,5.0,7.0,0.0,0.0,1.0,0.0,0.0,lbw,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Chahar,9.0,15.0,28.0,186.66666666666663,5.0,4.0,2.0,0.0,2.0,0.0,2.0,not out,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Boult,10.0,2.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,MI,Satyanarayana Raju,11.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,not out,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Ravindra,1.0,45.0,65.0,144.44444444444443,10.0,25.0,4.0,0.0,2.0,0.0,4.0,not out,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Tripathi,2.0,3.0,2.0,66.66666666666666,1.0,2.0,0.0,0.0,0.0,0.0,0.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Gaikwad,3.0,26.0,53.0,203.84615384615384,8.0,7.0,2.0,0.0,6.0,0.0,3.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Shivam Dube,4.0,7.0,9.0,128.57142857142858,3.0,3.0,0.0,0.0,0.0,0.0,1.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Hooda,5.0,5.0,3.0,60.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,caught,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Sam Curran,6.0,9.0,4.0,44.44444444444444,5.0,4.0,0.0,0.0,0.0,0.0,0.0,bowled,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Jadeja,7.0,18.0,17.0,94.44444444444444,6.0,9.0,2.0,0.0,1.0,0.0,0.0,runout,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202503,2025-03-23,CSK,Dhoni,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,not out,"March 23,2025","MA Chidambaram Stadium, Chennai",CSK,MI,League,CSK,Noor Ahmad,4 wickets,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Markram,1.0,13.0,15.0,115.38461538461536,6.0,5.0,0.0,0.0,1.0,0.0,1.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Mitchell Marsh,2.0,36.0,72.0,200.0,13.0,10.0,1.0,0.0,6.0,0.0,6.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Pooran,3.0,30.0,75.0,250.0,8.0,9.0,0.0,0.0,6.0,0.0,7.0,bowled,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Pant,4.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Miller,5.0,18.0,23.0,127.77777777777776,6.0,9.0,1.0,0.0,0.0,0.0,2.0,not out,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Ayush Badoni,6.0,5.0,4.0,80.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Thakur,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,runout,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Shahbaz Ahmed,8.0,8.0,9.0,112.5,2.0,5.0,0.0,0.0,1.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,LSG,Ravi Bishnoi,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,bowled,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Fraser-McGurk,1.0,2.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,du Plessis,2.0,18.0,29.0,161.11111111111111,8.0,5.0,0.0,0.0,3.0,0.0,2.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Abishek Porel,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Sameer Rizvi,4.0,4.0,4.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Axar,5.0,11.0,22.0,200.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Stubbs,6.0,22.0,34.0,154.54545454545453,6.0,12.0,0.0,0.0,1.0,0.0,3.0,bowled,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Ashutosh Sharma,7.0,31.0,66.0,212.9032258064516,7.0,12.0,2.0,0.0,5.0,0.0,5.0,not out,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Vipraj Nigam,8.0,15.0,39.0,260.0,1.0,7.0,0.0,0.0,5.0,0.0,2.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Mitchell Starc,9.0,5.0,2.0,40.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,caught,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Kuldeep Yadav,10.0,5.0,5.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,runout,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202504,2025-03-24,DC,Mohit Sharma,11.0,2.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,not out,"March 24,2025","ACA-VDCA Cricket Stadium, Vishakhapatnam",DC,LSG,League,DC,Ashutosh Sharma,1 wicket,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Priyansh Arya,1.0,23.0,47.0,204.34782608695653,9.0,3.0,2.0,0.0,7.0,0.0,2.0,caught,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Prabhsimran,2.0,8.0,5.0,62.5,6.0,1.0,0.0,0.0,1.0,0.0,0.0,caught,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Shreyas Iyer,3.0,42.0,97.0,230.9523809523809,9.0,15.0,4.0,0.0,5.0,0.0,9.0,not out,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Azmatullah,4.0,15.0,16.0,106.66666666666669,10.0,2.0,0.0,0.0,2.0,0.0,1.0,caught,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Maxwell,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lbw,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Stoinis,6.0,15.0,20.0,133.33333333333331,8.0,4.0,0.0,0.0,1.0,0.0,2.0,caught,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,PBKS,Shashank Singh,7.0,16.0,44.0,275.0,2.0,4.0,2.0,0.0,6.0,0.0,2.0,not out,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,GT,Sai Sudharsan,1.0,41.0,74.0,180.4878048780488,14.0,14.0,2.0,0.0,5.0,0.0,6.0,caught,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,GT,Shubman Gill,2.0,14.0,33.0,235.7142857142857,4.0,3.0,2.0,0.0,2.0,0.0,3.0,caught,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,GT,Buttler,3.0,33.0,54.0,163.63636363636363,7.0,14.0,6.0,0.0,4.0,0.0,2.0,bowled,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,GT,Rutherford,4.0,28.0,46.0,164.28571428571428,11.0,8.0,2.0,0.0,4.0,0.0,3.0,bowled,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
